"subaward_primary_place_of_performance_state_name","n","long","lat","group","order","subregion"
"washington",545,-123.9880676,46.84503174,60,14443,"main"
"washington",545,-123.9880676,46.86221695,60,14444,"main"
"washington",545,-123.9937897,46.896595,60,14445,"main"
"washington",545,-123.9594193,46.9195137,60,14446,"main"
"washington",545,-123.8677444,46.93670273,60,14447,"main"
"washington",545,-123.7703476,46.97680664,60,14448,"main"
"washington",545,-123.8562851,46.99972534,60,14449,"main"
"washington",545,-123.9479599,46.99972534,60,14450,"main"
"washington",545,-123.9651489,47.02264404,60,14451,"main"
"washington",545,-123.9880676,47.05129623,60,14452,"main"
"washington",545,-124.0453568,47.04556274,60,14453,"main"
"washington",545,-124.0740051,46.97680664,60,14454,"main"
"washington",545,-124.0912018,46.9653511,60,14455,"main"
"washington",545,-124.1083908,46.98826981,60,14456,"main"
"washington",545,-124.1083908,47.07421494,60,14457,"main"
"washington",545,-124.1370316,47.18880463,60,14458,"main"
"washington",545,-124.1542206,47.25756073,60,14459,"main"
"washington",545,-124.1943283,47.29766846,60,14460,"main"
"washington",545,-124.2458954,47.33204269,60,14461,"main"
"washington",545,-124.2745438,47.40652847,60,14462,"main"
"washington",545,-124.3031998,47.48674393,60,14463,"main"
"washington",545,-124.3146439,47.51538849,60,14464,"main"
"washington",545,-124.3031998,47.53830719,60,14465,"main"
"washington",545,-124.3203812,47.59560394,60,14466,"main"
"washington",545,-124.3719559,47.71019745,60,14467,"main"
"washington",545,-124.3834152,47.75603485,60,14468,"main"
"washington",545,-124.429245,47.78467941,60,14469,"main"
"washington",545,-124.4407043,47.83051682,60,14470,"main"
"washington",545,-124.4750748,47.84197617,60,14471,"main"
"washington",545,-124.5037308,47.85916519,60,14472,"main"
"washington",545,-124.5667496,47.89927292,60,14473,"main"
"washington",545,-124.5953979,47.94510651,60,14474,"main"
"washington",545,-124.6355057,47.98521423,60,14475,"main"
"washington",545,-124.646965,48.07688904,60,14476,"main"
"washington",545,-124.6813431,48.15710068,60,14477,"main"
"washington",545,-124.6584244,48.23158646,60,14478,"main"
"washington",545,-124.6355057,48.28888321,60,14479,"main"
"washington",545,-124.624054,48.34045029,60,14480,"main"
"washington",545,-124.6641617,48.35190964,60,14481,"main"
"washington",545,-124.6813431,48.3805542,60,14482,"main"
"washington",545,-124.6355057,48.39201736,60,14483,"main"
"washington",545,-124.5896683,48.39201736,60,14484,"main"
"washington",545,-124.4979935,48.36909866,60,14485,"main"
"washington",545,-124.4177856,48.32899094,60,14486,"main"
"washington",545,-124.3318481,48.30034256,60,14487,"main"
"washington",545,-124.2745438,48.28888321,60,14488,"main"
"washington",545,-124.2229843,48.26596451,60,14489,"main"
"washington",545,-124.1542206,48.25450516,60,14490,"main"
"washington",545,-124.0797424,48.23158646,60,14491,"main"
"washington",545,-124.0453568,48.20293808,60,14492,"main"
"washington",545,-123.9135818,48.1742897,60,14493,"main"
"washington",545,-123.7703476,48.15710068,60,14494,"main"
"washington",545,-123.6328278,48.1742897,60,14495,"main"
"washington",545,-123.5755386,48.14564514,60,14496,"main"
"washington",545,-123.5067902,48.13418198,60,14497,"main"
"washington",545,-123.4609451,48.13991547,60,14498,"main"
"washington",545,-123.3750076,48.1284523,60,14499,"main"
"washington",545,-123.2833328,48.11699677,60,14500,"main"
"washington",545,-123.2317657,48.12272644,60,14501,"main"
"washington",545,-123.1458282,48.11699677,60,14502,"main"
"washington",545,-123.1057205,48.14564514,60,14503,"main"
"washington",545,-123.0484161,48.1284523,60,14504,"main"
"washington",545,-123.0025787,48.09407806,60,14505,"main"
"washington",545,-122.9911194,48.06542969,60,14506,"main"
"washington",545,-122.9624786,48.03678131,60,14507,"main"
"washington",545,-122.9452896,48.05970001,60,14508,"main"
"washington",545,-122.9395523,48.08834457,60,14509,"main"
"washington",545,-122.8765259,48.07688904,60,14510,"main"
"washington",545,-122.8765259,48.04251099,60,14511,"main"
"washington",545,-122.8249588,48.02532196,60,14512,"main"
"washington",545,-122.8478775,47.99094391,60,14513,"main"
"washington",545,-122.8249588,47.98521423,60,14514,"main"
"washington",545,-122.767662,48.02532196,60,14515,"main"
"washington",545,-122.8192291,48.07688904,60,14516,"main"
"washington",545,-122.8020477,48.11699677,60,14517,"main"
"washington",545,-122.7332916,48.1284523,60,14518,"main"
"washington",545,-122.716095,48.09980774,60,14519,"main"
"washington",545,-122.7562027,48.07115936,60,14520,"main"
"washington",545,-122.7390213,48.01959229,60,14521,"main"
"washington",545,-122.6989136,48.04824066,60,14522,"main"
"washington",545,-122.6702652,48.01959229,60,14523,"main"
"washington",545,-122.6702652,48.09980774,60,14524,"main"
"washington",545,-122.6301575,48.07688904,60,14525,"main"
"washington",545,-122.6129761,48.00813293,60,14526,"main"
"washington",545,-122.6473465,47.94510651,60,14527,"main"
"washington",545,-122.6129761,47.89354324,60,14528,"main"
"washington",545,-122.6015167,47.87062454,60,14529,"main"
"washington",545,-122.6473465,47.85343552,60,14530,"main"
"washington",545,-122.6530838,47.81905746,60,14531,"main"
"washington",545,-122.7046356,47.80759811,60,14532,"main"
"washington",545,-122.7103729,47.77322388,60,14533,"main"
"washington",545,-122.7504807,47.75603485,60,14534,"main"
"washington",545,-122.7390213,47.80759811,60,14535,"main"
"washington",545,-122.767662,47.83624649,60,14536,"main"
"washington",545,-122.767662,47.80186844,60,14537,"main"
"washington",545,-122.779129,47.77894974,60,14538,"main"
"washington",545,-122.8249588,47.81332779,60,14539,"main"
"washington",545,-122.8249588,47.76749039,60,14540,"main"
"washington",545,-122.8135071,47.73311615,60,14541,"main"
"washington",545,-122.8478775,47.72738647,60,14542,"main"
"washington",545,-122.8708038,47.67581558,60,14543,"main"
"washington",545,-122.9510117,47.62998199,60,14544,"main"
"washington",545,-122.97966,47.61852264,60,14545,"main"
"washington",545,-123.0025787,47.59560394,60,14546,"main"
"washington",545,-123.0197678,47.56122589,60,14547,"main"
"washington",545,-123.0713348,47.48101425,60,14548,"main"
"washington",545,-123.0942535,47.41225815,60,14549,"main"
"washington",545,-123.1171646,47.34923172,60,14550,"main"
"washington",545,-123.0770569,47.33777237,60,14551,"main"
"washington",545,-123.0426865,47.34923172,60,14552,"main"
"washington",545,-123.0025787,47.34350586,60,14553,"main"
"washington",545,-122.8994446,47.37215042,60,14554,"main"
"washington",545,-122.8650665,47.38933945,60,14555,"main"
"washington",545,-122.8077698,47.4237175,60,14556,"main"
"washington",545,-122.8536148,47.42944336,60,14557,"main"
"washington",545,-122.9452896,47.38360977,60,14558,"main"
"washington",545,-122.9968414,47.3778801,60,14559,"main"
"washington",545,-123.0484161,47.3778801,60,14560,"main"
"washington",545,-123.0598755,47.4007988,60,14561,"main"
"washington",545,-123.0083084,47.46955109,60,14562,"main"
"washington",545,-122.9968414,47.48674393,60,14563,"main"
"washington",545,-122.9682007,47.51538849,60,14564,"main"
"washington",545,-122.9395523,47.54977036,60,14565,"main"
"washington",545,-122.8708038,47.59560394,60,14566,"main"
"washington",545,-122.8192291,47.63571167,60,14567,"main"
"washington",545,-122.7218323,47.65863037,60,14568,"main"
"washington",545,-122.6702652,47.75030518,60,14569,"main"
"washington",545,-122.6186981,47.79614258,60,14570,"main"
"washington",545,-122.5843124,47.83624649,60,14571,"main"
"washington",545,-122.5327606,47.81905746,60,14572,"main"
"washington",545,-122.5327606,47.85916519,60,14573,"main"
"washington",545,-122.5728683,47.90499878,60,14574,"main"
"washington",545,-122.5728683,47.93938065,60,14575,"main"
"washington",545,-122.5270233,47.91073227,60,14576,"main"
"washington",545,-122.4811935,47.88781357,60,14577,"main"
"washington",545,-122.4525452,47.83051682,60,14578,"main"
"washington",545,-122.4639969,47.80186844,60,14579,"main"
"washington",545,-122.4296265,47.75030518,60,14580,"main"
"washington",545,-122.4697342,47.73311615,60,14581,"main"
"washington",545,-122.5041046,47.75603485,60,14582,"main"
"washington",545,-122.5270233,47.71592331,60,14583,"main"
"washington",545,-122.549942,47.70446777,60,14584,"main"
"washington",545,-122.5957794,47.73884201,60,14585,"main"
"washington",545,-122.6186981,47.72165298,60,14586,"main"
"washington",545,-122.5957794,47.69873428,60,14587,"main"
"washington",545,-122.5785904,47.64717102,60,14588,"main"
"washington",545,-122.561409,47.61852264,60,14589,"main"
"washington",545,-122.561409,47.58414459,60,14590,"main"
"washington",545,-122.5900497,47.57841492,60,14591,"main"
"washington",545,-122.6186981,47.61279297,60,14592,"main"
"washington",545,-122.6530838,47.61852264,60,14593,"main"
"washington",545,-122.6473465,47.57841492,60,14594,"main"
"washington",545,-122.6244202,47.56122589,60,14595,"main"
"washington",545,-122.6530838,47.54403687,60,14596,"main"
"washington",545,-122.6473465,47.52685165,60,14597,"main"
"washington",545,-122.5957794,47.52685165,60,14598,"main"
"washington",545,-122.549942,47.54403687,60,14599,"main"
"washington",545,-122.515564,47.56122589,60,14600,"main"
"washington",545,-122.4811935,47.52685165,60,14601,"main"
"washington",545,-122.4639969,47.49819946,60,14602,"main"
"washington",545,-122.4811935,47.4466362,60,14603,"main"
"washington",545,-122.4983749,47.41798782,60,14604,"main"
"washington",545,-122.5041046,47.39506912,60,14605,"main"
"washington",545,-122.515564,47.38933945,60,14606,"main"
"washington",545,-122.5270233,47.34350586,60,14607,"main"
"washington",545,-122.549942,47.32631302,60,14608,"main"
"washington",545,-122.5327606,47.28620529,60,14609,"main"
"washington",545,-122.5270233,47.25756073,60,14610,"main"
"washington",545,-122.5384827,47.25756073,60,14611,"main"
"washington",545,-122.5785904,47.27474976,60,14612,"main"
"washington",545,-122.6301575,47.28620529,60,14613,"main"
"washington",545,-122.6244202,47.32631302,60,14614,"main"
"washington",545,-122.5900497,47.36069107,60,14615,"main"
"washington",545,-122.5900497,47.38360977,60,14616,"main"
"washington",545,-122.6588058,47.34923172,60,14617,"main"
"washington",545,-122.7103729,47.30339813,60,14618,"main"
"washington",545,-122.716095,47.27474976,60,14619,"main"
"washington",545,-122.6874542,47.23464203,60,14620,"main"
"washington",545,-122.7046356,47.21172333,60,14621,"main"
"washington",545,-122.716095,47.1716156,60,14622,"main"
"washington",545,-122.7504807,47.17734528,60,14623,"main"
"washington",545,-122.767662,47.22891235,60,14624,"main"
"washington",545,-122.76194,47.28047943,60,14625,"main"
"washington",545,-122.7504807,47.32058716,60,14626,"main"
"washington",545,-122.7504807,47.33777237,60,14627,"main"
"washington",545,-122.7562027,47.37215042,60,14628,"main"
"washington",545,-122.779129,47.3778801,60,14629,"main"
"washington",545,-122.7905884,47.34350586,60,14630,"main"
"washington",545,-122.8020477,47.30912399,60,14631,"main"
"washington",545,-122.8192291,47.30912399,60,14632,"main"
"washington",545,-122.8822632,47.28047943,60,14633,"main"
"washington",545,-122.8994446,47.22891235,60,14634,"main"
"washington",545,-122.9109039,47.21172333,60,14635,"main"
"washington",545,-122.9968414,47.20599365,60,14636,"main"
"washington",545,-122.97966,47.23464203,60,14637,"main"
"washington",545,-123.0197678,47.23464203,60,14638,"main"
"washington",545,-123.0426865,47.18307495,60,14639,"main"
"washington",545,-122.9395523,47.18307495,60,14640,"main"
"washington",545,-122.9567413,47.16588593,60,14641,"main"
"washington",545,-123.0083084,47.13150787,60,14642,"main"
"washington",545,-123.0083084,47.09713364,60,14643,"main"
"washington",545,-122.9624786,47.13150787,60,14644,"main"
"washington",545,-122.9223709,47.15442657,60,14645,"main"
"washington",545,-122.8879852,47.1486969,60,14646,"main"
"washington",545,-122.928093,47.10858917,60,14647,"main"
"washington",545,-122.9567413,47.07421494,60,14648,"main"
"washington",545,-122.9223709,47.07421494,60,14649,"main"
"washington",545,-122.8994446,47.09713364,60,14650,"main"
"washington",545,-122.8879852,47.09713364,60,14651,"main"
"washington",545,-122.8765259,47.02837753,60,14652,"main"
"washington",545,-122.8421555,47.02837753,60,14653,"main"
"washington",545,-122.8478775,47.09713364,60,14654,"main"
"washington",545,-122.8478775,47.1257782,60,14655,"main"
"washington",545,-122.8077698,47.1257782,60,14656,"main"
"washington",545,-122.779129,47.1028595,60,14657,"main"
"washington",545,-122.779129,47.1486969,60,14658,"main"
"washington",545,-122.7447433,47.14296722,60,14659,"main"
"washington",545,-122.7275543,47.12004852,60,14660,"main"
"washington",545,-122.716095,47.09713364,60,14661,"main"
"washington",545,-122.6702652,47.09140015,60,14662,"main"
"washington",545,-122.6358795,47.09140015,60,14663,"main"
"washington",545,-122.5900497,47.1486969,60,14664,"main"
"washington",545,-122.549942,47.18307495,60,14665,"main"
"washington",545,-122.5213013,47.23464203,60,14666,"main"
"washington",545,-122.4869156,47.26328659,60,14667,"main"
"washington",545,-122.4869156,47.30339813,60,14668,"main"
"washington",545,-122.4639969,47.29193497,60,14669,"main"
"washington",545,-122.4181671,47.25756073,60,14670,"main"
"washington",545,-122.3665924,47.24609756,60,14671,"main"
"washington",545,-122.3780594,47.28047943,60,14672,"main"
"washington",545,-122.3895187,47.30912399,60,14673,"main"
"washington",545,-122.3207626,47.34350586,60,14674,"main"
"washington",545,-122.2806549,47.36069107,60,14675,"main"
"washington",545,-122.303566,47.4007988,60,14676,"main"
"washington",545,-122.303566,47.43517685,60,14677,"main"
"washington",545,-122.3322144,47.47528076,60,14678,"main"
"washington",545,-122.3608704,47.53830719,60,14679,"main"
"washington",545,-122.3665924,47.57841492,60,14680,"main"
"washington",545,-122.3093033,47.58414459,60,14681,"main"
"washington",545,-122.303566,47.60706329,60,14682,"main"
"washington",545,-122.3436737,47.62998199,60,14683,"main"
"washington",545,-122.3780594,47.65863037,60,14684,"main"
"washington",545,-122.3436737,47.67581558,60,14685,"main"
"washington",545,-122.3436737,47.72165298,60,14686,"main"
"washington",545,-122.3379517,47.76176071,60,14687,"main"
"washington",545,-122.3551331,47.80186844,60,14688,"main"
"washington",545,-122.3093033,47.84770584,60,14689,"main"
"washington",545,-122.2749176,47.90499878,60,14690,"main"
"washington",545,-122.2577362,47.95656967,60,14691,"main"
"washington",545,-122.1889801,47.98521423,60,14692,"main"
"washington",545,-122.1889801,48.00813293,60,14693,"main"
"washington",545,-122.1660614,48.03105164,60,14694,"main"
"washington",545,-122.2348175,48.03105164,60,14695,"main"
"washington",545,-122.3093033,48.08834457,60,14696,"main"
"washington",545,-122.3207626,48.16856003,60,14697,"main"
"washington",545,-122.3436737,48.22012711,60,14698,"main"
"washington",545,-122.3379517,48.26023483,60,14699,"main"
"washington",545,-122.3379517,48.28888321,60,14700,"main"
"washington",545,-122.3608704,48.30607224,60,14701,"main"
"washington",545,-122.4181671,48.32899094,60,14702,"main"
"washington",545,-122.4468079,48.3576355,60,14703,"main"
"washington",545,-122.5041046,48.37482452,60,14704,"main"
"washington",545,-122.515564,48.42066193,60,14705,"main"
"washington",545,-122.567131,48.4034729,60,14706,"main"
"washington",545,-122.6129761,48.41493607,60,14707,"main"
"washington",545,-122.6015167,48.43785095,60,14708,"main"
"washington",545,-122.6416168,48.47795868,60,14709,"main"
"washington",545,-122.6015167,48.50087738,60,14710,"main"
"washington",545,-122.549942,48.48941803,60,14711,"main"
"washington",545,-122.5384827,48.45504379,60,14712,"main"
"washington",545,-122.5041046,48.46649933,60,14713,"main"
"washington",545,-122.4582672,48.44358063,60,14714,"main"
"washington",545,-122.4410858,48.44358063,60,14715,"main"
"washington",545,-122.4410858,48.50660706,60,14716,"main"
"washington",545,-122.4468079,48.54671478,60,14717,"main"
"washington",545,-122.4067001,48.56389999,60,14718,"main"
"washington",545,-122.4009781,48.59255219,60,14719,"main"
"washington",545,-122.4238892,48.62119675,60,14720,"main"
"washington",545,-122.4468079,48.63838959,60,14721,"main"
"washington",545,-122.4468079,48.66703415,60,14722,"main"
"washington",545,-122.4410858,48.68995285,60,14723,"main"
"washington",545,-122.4811935,48.70714188,60,14724,"main"
"washington",545,-122.4410858,48.7243309,60,14725,"main"
"washington",545,-122.4525452,48.7472496,60,14726,"main"
"washington",545,-122.5041046,48.7701683,60,14727,"main"
"washington",545,-122.549942,48.76443863,60,14728,"main"
"washington",545,-122.5900497,48.71860123,60,14729,"main"
"washington",545,-122.6186981,48.7243309,60,14730,"main"
"washington",545,-122.6129761,48.76443863,60,14731,"main"
"washington",545,-122.6702652,48.78162766,60,14732,"main"
"washington",545,-122.6702652,48.83892441,60,14733,"main"
"washington",545,-122.7046356,48.86184311,60,14734,"main"
"washington",545,-122.7447433,48.87902832,60,14735,"main"
"washington",545,-122.7447433,48.90194702,60,14736,"main"
"washington",545,-122.7046356,48.91340637,60,14737,"main"
"washington",545,-122.7103729,48.93632507,60,14738,"main"
"washington",545,-122.76194,48.94205475,60,14739,"main"
"washington",545,-122.76194,48.95924377,60,14740,"main"
"washington",545,-122.7447433,48.97070313,60,14741,"main"
"washington",545,-122.7046356,48.95924377,60,14742,"main"
"washington",545,-122.7103729,48.98789215,60,14743,"main"
"washington",545,-122.091568,48.99361801,60,14744,"main"
"washington",545,-121.4212189,48.9993515,60,14745,"main"
"washington",545,-120.853981,48.9993515,60,14746,"main"
"washington",545,-120.1377945,48.9993515,60,14747,"main"
"washington",545,-119.3356476,48.9993515,60,14748,"main"
"washington",545,-118.8429031,49.00508118,60,14749,"main"
"washington",545,-118.2069321,48.99361801,60,14750,"main"
"washington",545,-117.4276962,49.00508118,60,14751,"main"
"washington",545,-117.0208969,48.99361801,60,14752,"main"
"washington",545,-117.0266342,48.83892441,60,14753,"main"
"washington",545,-117.0323563,48.04824066,60,14754,"main"
"washington",545,-117.0323563,47.96802521,60,14755,"main"
"washington",545,-117.0323563,47.36069107,60,14756,"main"
"washington",545,-117.0323563,47.25183105,60,14757,"main"
"washington",545,-117.0323563,47.13150787,60,14758,"main"
"washington",545,-117.0266342,46.53563309,60,14759,"main"
"washington",545,-117.0266342,46.42676926,60,14760,"main"
"washington",545,-117.0323563,46.38666153,60,14761,"main"
"washington",545,-117.0323563,46.34082413,60,14762,"main"
"washington",545,-116.9636002,46.27780151,60,14763,"main"
"washington",545,-116.9578781,46.20904541,60,14764,"main"
"washington",545,-116.9234924,46.1689415,60,14765,"main"
"washington",545,-116.9521408,46.06580734,60,14766,"main"
"washington",545,-116.9292297,45.99705124,60,14767,"main"
"west virginia",373,-79.49789429,39.7231636,61,14769,NA
"west virginia",373,-79.49216461,39.20750046,61,14770,NA
"west virginia",373,-79.45778656,39.23041916,61,14771,NA
"west virginia",373,-79.40048981,39.27052689,61,14772,NA
"west virginia",373,-79.36611176,39.29344559,61,14773,NA
"west virginia",373,-79.33174133,39.31063461,61,14774,NA
"west virginia",373,-79.30308533,39.31636429,61,14775,NA
"west virginia",373,-79.28590393,39.32782364,61,14776,NA
"west virginia",373,-79.26870728,39.34501266,61,14777,NA
"west virginia",373,-79.25152588,39.36219788,61,14778,NA
"west virginia",373,-79.2171402,39.37939072,61,14779,NA
"west virginia",373,-79.14266205,39.41376877,61,14780,NA
"west virginia",373,-79.12547302,39.43095398,61,14781,NA
"west virginia",373,-79.10255432,39.45960617,61,14782,NA
"west virginia",373,-79.09108734,39.47106171,61,14783,NA
"west virginia",373,-79.06244659,39.47106171,61,14784,NA
"west virginia",373,-79.05098724,39.47106171,61,14785,NA
"west virginia",373,-79.01660919,39.45387268,61,14786,NA
"west virginia",373,-78.98223114,39.44241333,61,14787,NA
"west virginia",373,-78.95931244,39.44814301,61,14788,NA
"west virginia",373,-78.91347504,39.49398041,61,14789,NA
"west virginia",373,-78.86763763,39.53981781,61,14790,NA
"west virginia",373,-78.84471893,39.55700684,61,14791,NA
"west virginia",373,-78.82180023,39.56273651,61,14792,NA
"west virginia",373,-78.81607056,39.58565521,61,14793,NA
"west virginia",373,-78.80461121,39.61429977,61,14794,NA
"west virginia",373,-78.77596283,39.6314888,61,14795,NA
"west virginia",373,-78.76450348,39.63721848,61,14796,NA
"west virginia",373,-78.74732208,39.6314888,61,14797,NA
"west virginia",373,-78.74732208,39.61429977,61,14798,NA
"west virginia",373,-78.75878143,39.58565521,61,14799,NA
"west virginia",373,-78.74159241,39.57419586,61,14800,NA
"west virginia",373,-78.70148468,39.55127716,61,14801,NA
"west virginia",373,-78.6499176,39.53981781,61,14802,NA
"west virginia",373,-78.60980988,39.52835846,61,14803,NA
"west virginia",373,-78.54678345,39.52262878,61,14804,NA
"west virginia",373,-78.50094604,39.51116943,61,14805,NA
"west virginia",373,-78.48375702,39.52262878,61,14806,NA
"west virginia",373,-78.47802734,39.52835846,61,14807,NA
"west virginia",373,-78.47802734,39.53981781,61,14808,NA
"west virginia",373,-78.46083832,39.55127716,61,14809,NA
"west virginia",373,-78.46083832,39.56846237,61,14810,NA
"west virginia",373,-78.44364929,39.57419586,61,14811,NA
"west virginia",373,-78.43218994,39.58565521,61,14812,NA
"west virginia",373,-78.44364929,39.59711456,61,14813,NA
"west virginia",373,-78.44937897,39.61429977,61,14814,NA
"west virginia",373,-78.43791962,39.62576294,61,14815,NA
"west virginia",373,-78.4264679,39.62576294,61,14816,NA
"west virginia",373,-78.39781189,39.61429977,61,14817,NA
"west virginia",373,-78.35197449,39.63721848,61,14818,NA
"west virginia",373,-78.32332611,39.6314888,61,14819,NA
"west virginia",373,-78.30041504,39.62576294,61,14820,NA
"west virginia",373,-78.27748871,39.62576294,61,14821,NA
"west virginia",373,-78.25457764,39.63721848,61,14822,NA
"west virginia",373,-78.24311829,39.6544075,61,14823,NA
"west virginia",373,-78.22592926,39.67159653,61,14824,NA
"west virginia",373,-78.19155121,39.68305588,61,14825,NA
"west virginia",373,-78.13425446,39.6773262,61,14826,NA
"west virginia",373,-78.11133575,39.66587067,61,14827,NA
"west virginia",373,-78.04257965,39.62003326,61,14828,NA
"west virginia",373,-78.0082016,39.60284424,61,14829,NA
"west virginia",373,-77.95090485,39.60284424,61,14830,NA
"west virginia",373,-77.92799377,39.59711456,61,14831,NA
"west virginia",373,-77.90506744,39.59711456,61,14832,NA
"west virginia",373,-77.89361572,39.61429977,61,14833,NA
"west virginia",373,-77.87068939,39.61429977,61,14834,NA
"west virginia",373,-77.853508,39.6085701,61,14835,NA
"west virginia",373,-77.83058929,39.58565521,61,14836,NA
"west virginia",373,-77.83631897,39.57419586,61,14837,NA
"west virginia",373,-77.85923004,39.55127716,61,14838,NA
"west virginia",373,-77.86495972,39.54554367,61,14839,NA
"west virginia",373,-77.853508,39.52262878,61,14840,NA
"west virginia",373,-77.83631897,39.50543976,61,14841,NA
"west virginia",373,-77.81912231,39.49971008,61,14842,NA
"west virginia",373,-77.79048157,39.49971008,61,14843,NA
"west virginia",373,-77.77901459,39.49971008,61,14844,NA
"west virginia",373,-77.77328491,39.48252487,61,14845,NA
"west virginia",373,-77.78475189,39.47106171,61,14846,NA
"west virginia",373,-77.79048157,39.44241333,61,14847,NA
"west virginia",373,-77.78475189,39.4252243,61,14848,NA
"west virginia",373,-77.76183319,39.41376877,61,14849,NA
"west virginia",373,-77.75037384,39.4023056,61,14850,NA
"west virginia",373,-77.75037384,39.39085007,61,14851,NA
"west virginia",373,-77.75610352,39.35647202,61,14852,NA
"west virginia",373,-77.71599579,39.32782364,61,14853,NA
"west virginia",373,-77.75610352,39.27625656,61,14854,NA
"west virginia",373,-77.78475189,39.23615265,61,14855,NA
"west virginia",373,-77.81340027,39.17885208,61,14856,NA
"west virginia",373,-77.83058929,39.15020752,61,14857,NA
"west virginia",373,-77.84777832,39.14447784,61,14858,NA
"west virginia",373,-78.04257965,39.27052689,61,14859,NA
"west virginia",373,-78.23738861,39.39657974,61,14860,NA
"west virginia",373,-78.34625244,39.45960617,61,14861,NA
"west virginia",373,-78.38063049,39.41376877,61,14862,NA
"west virginia",373,-78.35770416,39.40803528,61,14863,NA
"west virginia",373,-78.39208221,39.36793137,61,14864,NA
"west virginia",373,-78.36343384,39.36219788,61,14865,NA
"west virginia",373,-78.43791962,39.27052689,61,14866,NA
"west virginia",373,-78.41500092,39.25906754,61,14867,NA
"west virginia",373,-78.45510864,39.20177078,61,14868,NA
"west virginia",373,-78.42073822,39.17885208,61,14869,NA
"west virginia",373,-78.42073822,39.16739655,61,14870,NA
"west virginia",373,-78.44364929,39.14447784,61,14871,NA
"west virginia",373,-78.51813507,39.08718109,61,14872,NA
"west virginia",373,-78.56397247,39.05853271,61,14873,NA
"west virginia",373,-78.57543182,39.04707336,61,14874,NA
"west virginia",373,-78.56970215,39.04134369,61,14875,NA
"west virginia",373,-78.5582428,39.02988815,61,14876,NA
"west virginia",373,-78.59835052,38.98977661,61,14877,NA
"west virginia",373,-78.6269989,38.99550629,61,14878,NA
"west virginia",373,-78.6499176,38.98405075,61,14879,NA
"west virginia",373,-78.70148468,38.926754,61,14880,NA
"west virginia",373,-78.73012543,38.94394302,61,14881,NA
"west virginia",373,-78.74159241,38.93821335,61,14882,NA
"west virginia",373,-78.75878143,38.926754,61,14883,NA
"west virginia",373,-78.82753754,38.83507919,61,14884,NA
"west virginia",373,-78.86763763,38.76632309,61,14885,NA
"west virginia",373,-78.98796082,38.84653854,61,14886,NA
"west virginia",373,-79.00514984,38.82934952,61,14887,NA
"west virginia",373,-79.02806854,38.81216049,61,14888,NA
"west virginia",373,-79.05098724,38.80643082,61,14889,NA
"west virginia",373,-79.05671692,38.80070114,61,14890,NA
"west virginia",373,-79.05671692,38.76632309,61,14891,NA
"west virginia",373,-79.07963562,38.74913406,61,14892,NA
"west virginia",373,-79.09108734,38.73194504,61,14893,NA
"west virginia",373,-79.09682465,38.69184113,61,14894,NA
"west virginia",373,-79.108284,38.68038177,61,14895,NA
"west virginia",373,-79.13692474,38.65746307,61,14896,NA
"west virginia",373,-79.16558075,38.61162567,61,14897,NA
"west virginia",373,-79.19422913,38.55433273,61,14898,NA
"west virginia",373,-79.21141815,38.50849533,61,14899,NA
"west virginia",373,-79.23433685,38.47411728,61,14900,NA
"west virginia",373,-79.25152588,38.46265793,61,14901,NA
"west virginia",373,-79.27443695,38.43973923,61,14902,NA
"west virginia",373,-79.30308533,38.4225502,61,14903,NA
"west virginia",373,-79.31454468,38.41682053,61,14904,NA
"west virginia",373,-79.38330078,38.4225502,61,14905,NA
"west virginia",373,-79.47497559,38.4454689,61,14906,NA
"west virginia",373,-79.49789429,38.45119858,61,14907,NA
"west virginia",373,-79.50362396,38.4683876,61,14908,NA
"west virginia",373,-79.53800201,38.54286957,61,14909,NA
"west virginia",373,-79.63539886,38.59443665,61,14910,NA
"west virginia",373,-79.66977692,38.57725143,61,14911,NA
"west virginia",373,-79.7041626,38.51995087,61,14912,NA
"west virginia",373,-79.7041626,38.43973923,61,14913,NA
"west virginia",373,-79.73281097,38.38244247,61,14914,NA
"west virginia",373,-79.73281097,38.36525345,61,14915,NA
"west virginia",373,-79.73281097,38.35952377,61,14916,NA
"west virginia",373,-79.7671814,38.34806824,61,14917,NA
"west virginia",373,-79.79582977,38.33087921,61,14918,NA
"west virginia",373,-79.8130188,38.30796051,61,14919,NA
"west virginia",373,-79.8130188,38.29076767,61,14920,NA
"west virginia",373,-79.79582977,38.27357864,61,14921,NA
"west virginia",373,-79.81874847,38.25639343,61,14922,NA
"west virginia",373,-79.89323425,38.21055603,61,14923,NA
"west virginia",373,-79.92188263,38.17617798,61,14924,NA
"west virginia",373,-79.93334198,38.13607025,61,14925,NA
"west virginia",373,-79.94480133,38.10169601,61,14926,NA
"west virginia",373,-79.96772003,38.05585861,61,14927,NA
"west virginia",373,-79.97917938,38.02720642,61,14928,NA
"west virginia",373,-80.02501678,37.98136902,61,14929,NA
"west virginia",373,-80.05366516,37.95272446,61,14930,NA
"west virginia",373,-80.06512451,37.93553543,61,14931,NA
"west virginia",373,-80.09950256,37.91835022,61,14932,NA
"west virginia",373,-80.15679932,37.86677933,61,14933,NA
"west virginia",373,-80.20835876,37.82094193,61,14934,NA
"west virginia",373,-80.23701477,37.77510834,61,14935,NA
"west virginia",373,-80.25419617,37.75218964,61,14936,NA
"west virginia",373,-80.26565552,37.71781158,61,14937,NA
